PANEL,KODE,JENIS_LAMPU,TIANG,KONDISI_TIANG,DESA/KEL,KECAMATAN,KABUPATEN,LATITUDE,LONGITUDE
50905332883,PJL DN. TURI 2 TBRJ 2A10,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.346199,111.655207
50905332883,PJL DN. TURI 2 TBRJ 2A11,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.345868,111.655619
50905332883,PJL DN. TURI 2 TBRJ 2A12,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.346024,111.656111
50905332883,PJL DN. TURI 2 TBRJ 2A13,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.345875,111.656513
50905332883,PJL DN. TURI 2 TBRJ 2A14,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.345863,111.656881
50905332883,PJL DN. TURI 2 TBRJ 2A15,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.345827,111.657228
50905332883,PJL DN. TURI 2 TBRJ 2A16,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.345532,111.657311
50905332883,PJL DN. TURI 2 TBRJ 2A17,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.345182,111.657255
50905332883,PJL DN. TURI 2 TBRJ 2A18,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.344724,111.657217
50905332883,PJL DN. TURI 2 TBRJ 2A19,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.344363,111.657357
50905332883,PJL DN. TURI 2 TBRJ 2A2,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.349076,111.654959
50905332883,PJL DN. TURI 2 TBRJ 2A20,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.343982,111.657556
50905332883,PJL DN. TURI 2 TBRJ 2A21,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.343550,111.657464
50905332883,PJL DN. TURI 2 TBRJ 2A22,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.343202,111.657218
50905332883,PJL DN. TURI 2 TBRJ 2A23,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.342987,111.656878
50905332883,PJL DN. TURI 2 TBRJ 2A24,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.342785,111.656521
50905332883,PJL DN. TURI 2 TBRJ 2A25,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.342448,111.656162
50905332883,PJL DN. TURI 2 TBRJ 2A26,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.342203,111.655802
50905332883,PJL DN. TURI 2 TBRJ 2A27,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.342079,111.655358
50905332883,PJL DN. TURI 2 TBRJ 2A28,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.341730,111.65518
50905332883,PJL DN. TURI 2 TBRJ 2A29,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.341249,111.65518
50905332883,PJL DN. TURI 2 TBRJ 2A3,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.348793,111.655248
50905332883,PJL DN. TURI 2 TBRJ 2A30,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.340729,111.6551
50905332883,PJL DN. TURI 2 TBRJ 2A31,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.340410,111.654876
50905332883,PJL DN. TURI 2 TBRJ 2A32,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.340161,111.65451
50905332883,PJL DN. TURI 2 TBRJ 2A33,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.339751,111.654243
50905332883,PJL DN. TURI 2 TBRJ 2A34,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.339309,111.654242
50905332883,PJL DN. TURI 2 TBRJ 2A35,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.338922,111.654483
50905332883,PJL DN. TURI 2 TBRJ 2A36,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.338537,111.65459
50905332883,PJL DN. TURI 2 TBRJ 2A37,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.338110,111.654532
50905332883,PJL DN. TURI 2 TBRJ 2A38,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.337719,111.65429
50905332883,PJL DN. TURI 2 TBRJ 2A39,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.337281,111.654118
50905332883,PJL DN. TURI 2 TBRJ 2A4,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.348313,111.655232
50905332883,PJL DN. TURI 2 TBRJ 2A5,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.347951,111.655637
50905332883,PJL DN. TURI 2 TBRJ 2A6,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.347711,111.655263
50905332883,PJL DN. TURI 2 TBRJ 2A7,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.347309,111.655067
50905332883,PJL DN. TURI 2 TBRJ 2A8,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.346889,111.655022
50905332883,PJL DN. TURI 2 TBRJ 2A9,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.346484,111.654842
509505333741,PJL DN. TURI 3 TBRJ 3A1,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.349808,111.653916
509505333741,PJL DN. TURI 3 TBRJ 3A2,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.349701,111.654295
509505333741,PJL DN. TURI 3 TBRJ 3B1,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.349707,111.653438
509505333741,PJL DN. TURI 3 TBRJ 3B10,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.347953,111.649844
509505333741,PJL DN. TURI 3 TBRJ 3B11,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.347665,111.64975
509505333741,PJL DN. TURI 3 TBRJ 3B12,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.347261,111.649783
509505333741,PJL DN. TURI 3 TBRJ 3B13,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.347070,111.649343
509505333741,PJL DN. TURI 3 TBRJ 3B14,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.346935,111.648936
509505333741,PJL DN. TURI 3 TBRJ 3B2,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.349561,111.653066
509505333741,PJL DN. TURI 3 TBRJ 3B3,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.349360,111.652702
509505333741,PJL DN. TURI 3 TBRJ 3B4,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.349104,111.65236
509505333741,PJL DN. TURI 3 TBRJ 3B5,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.348826,111.651933
509505333741,PJL DN. TURI 3 TBRJ 3B6,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.348725,111.651431
509505333741,PJL DN. TURI 3 TBRJ 3B7,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.348610,111.651035
509505333741,PJL DN. TURI 3 TBRJ 3B8,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.348314,111.650628
509505333741,PJL DN. TURI 3 TBRJ 3B9,LED 90,STAINLEES 6M,Baik,Turi,Tambakrejo,Bojonegoro,-7.348117,111.650239
518050535346,PJU DN. BAKALAN TBRJ 1A1,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.266059,111.617644
518050535346,PJU DN. BAKALAN TBRJ 1A2,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.266220,111.617595
518050535346,PJU DN. BAKALAN TBRJ 1A3,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2665,111.6175
518050535346,PJU DN. BAKALAN TBRJ 1A4,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2668,111.6175
518050535346,PJU DN. BAKALAN TBRJ 1A5,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2670,111.6174
518050535346,PJU DN. BAKALAN TBRJ 1A6,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2673,111.6173
518050535346,PJU DN. BAKALAN TBRJ 1A7,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2675,111.6172
518050535346,PJU DN. BAKALAN TBRJ 1A8,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2677,111.6171
518050535346,PJU DN. BAKALAN TBRJ 1A9,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.267942,111.617015
518050535346,PJU DN. BAKALAN TBRJ 1B1,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.265714,111.617676
518050535346,PJU DN. BAKALAN TBRJ 1B10,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2645,111.6167
518050535346,PJU DN. BAKALAN TBRJ 1B11,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2644,111.6163
518050535346,PJU DN. BAKALAN TBRJ 1B12,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2643,111.6162
518050535346,PJU DN. BAKALAN TBRJ 1B13,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2642,111.6162
518050535346,PJU DN. BAKALAN TBRJ 1B14,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2638,111.6262
518050535346,PJU DN. BAKALAN TBRJ 1B15,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2636,111.6162
518050535346,PJU DN. BAKALAN TBRJ 1B16,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2632,111.6162
518050535346,PJU DN. BAKALAN TBRJ 1B17,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2629,111.6169
518050535346,PJU DN. BAKALAN TBRJ 1B18,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2630,111.6169
518050535346,PJU DN. BAKALAN TBRJ 1B19,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.262668,111.615881
518050535346,PJU DN. BAKALAN TBRJ 1B2,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.265516,111.617448
518050535346,PJU DN. BAKALAN TBRJ 1B3,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2654,111.6173
518050535346,PJU DN. BAKALAN TBRJ 1B4,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2652,111.6174
518050535346,PJU DN. BAKALAN TBRJ 1B5,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2650,111.6176
518050535346,PJU DN. BAKALAN TBRJ 1B6,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2647,111.6177
518050535346,PJU DN. BAKALAN TBRJ 1B7,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.264569,111.617504
518050535346,PJU DN. BAKALAN TBRJ 1B8,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2646,111.6172
518050535346,PJU DN. BAKALAN TBRJ 1B9,LED 30,STAINLEES 6M,Baik,Bakalan,Tambakrejo,Bojonegoro,-7.2645,111.6169
518050538462,PJU DN. BANCER NGR 2A1,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.256812,111.530172
518050538462,PJU DN. BANCER NGR 2A10,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.254413,111.529775
518050538462,PJU DN. BANCER NGR 2A11,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.254106,111.529819
518050538462,PJU DN. BANCER NGR 2A12,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.2542,111.5298
518050538462,PJU DN. BANCER NGR 2A2,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.256767,111.529898
518050538462,PJU DN. BANCER NGR 2A3,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.256717,111.529661
518050538462,PJU DN. BANCER NGR 2A4,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.256662,111.529357
518050538462,PJU DN. BANCER NGR 2A5,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.256234,111.529438
518050538462,PJU DN. BANCER NGR 2A6,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.255833,111.529525
518050538462,PJU DN. BANCER NGR 2A7,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.255459,111.529582
518050538462,PJU DN. BANCER NGR 2A8,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.25509,111.529666
518050538462,PJU DN. BANCER NGR 2A9,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.254751,111.529696
518050538462,PJU DN. BANCER NGR 2B1,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.256912,111.530609
518050538462,PJU DN. BANCER NGR 2B10,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.260012,111.530583
518050538462,PJU DN. BANCER NGR 2B11,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.260388,111.530642
518050538462,PJU DN. BANCER NGR 2B12,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.260726,111.530691
518050538462,PJU DN. BANCER NGR 2B13,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.261048,111.530713
518050538462,PJU DN. BANCER NGR 2B14,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.261336,111.530669
518050538462,PJU DN. BANCER NGR 2B15,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.261611,111.530624
518050538462,PJU DN. BANCER NGR 2B16,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.261878,111.530639
518050538462,PJU DN. BANCER NGR 2B17,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.262134,111.530671
518050538462,PJU DN. BANCER NGR 2B18,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.262412,111.530639
518050538462,PJU DN. BANCER NGR 2B19,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.262671,111.530601
518050538462,PJU DN. BANCER NGR 2B2,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.256977,111.530842
518050538462,PJU DN. BANCER NGR 2B20,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.262956,111.530562
518050538462,PJU DN. BANCER NGR 2B3,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.257385,111.530774
518050538462,PJU DN. BANCER NGR 2B4,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.257763,111.530647
518050538462,PJU DN. BANCER NGR 2B5,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.258142,111.530526
518050538462,PJU DN. BANCER NGR 2B6,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.258512,111.530408
518050538462,PJU DN. BANCER NGR 2B7,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.258891,111.530299
518050538462,PJU DN. BANCER NGR 2B8,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.259271,111.530358
518050538462,PJU DN. BANCER NGR 2B9,LED 30,STAINLEES 6M,Baik,Blimbinggede,Ngraho,Bojonegoro,-7.259634,111.530492
50905331869,PJU DN. BANDAR 1 KSM 4A10,LED 30,STAINLEES 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.1537,111.6198
50905331869,PJU DN. BANDAR 1 KSM 4A11,LED 30,STAINLEES 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.153789,111.620486
50905331869,PJU DN. BANDAR 1 KSM 4A12,LED 30,STAINLEES 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.15377,111.620754
50905331869,PJU DN. BANDAR 1 KSM 4A13,LED 30,STAINLEES 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.153731,111.621046
50905331869,PJU DN. BANDAR 1 KSM 4A14,LED 30,STAINLEES 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.1537,111.6213
50905331869,PJU DN. BANDAR 1 KSM 4A15,LED 30,STAINLEES 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.1538,111.6215
50905331869,PJU DN. BANDAR 1 KSM 4A16,LED 30,STAINLEES 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.1536,111.6214
50905331869,PJU DN. BANDAR 1 KSM 4A17,LED 30,STAINLEES 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.1535,111.6211
50905331869,PJU DN. BANDAR 1 KSM 4A18,LED 30,STAINLEES 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.153318,111.620169
50905331869,PJU DN. BANDAR 1 KSM 4A2,LED 30,STAINLEES 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.1531,111.6203
50905331869,PJU DN. BANDAR 1 KSM 4A3,LED 30,STAINLEES 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.153171,111.619869
50905331869,PJU DN. BANDAR 1 KSM 4A4,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.1532,111.6197
50905331869,PJU DN. BANDAR 1 KSM 4A5,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.153166,111.619201
50905331869,PJU DN. BANDAR 1 KSM 4A6,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.1534,111.6192
50905331869,PJU DN. BANDAR 1 KSM 4A7,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.153571,111.619416
50905331869,PJU DN. BANDAR 1 KSM 4A8,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.1537,111.6196
50905331869,PJU DN. BANDAR 1 KSM 4A9,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.1537,111.6198
50905331869,PJU DN. BANDAR 1 KSM 4B1,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.153079,111.620749
50905331869,PJU DN. BANDAR 1 KSM 4B10,LED 30,STAINLESS 6M,Baik,Batokan,Ngambon,Bojonegoro,-7.151657,111.621286
50905331869,PJU DN. BANDAR 1 KSM 4B11,LED 30,STAINLESS 6M,Baik,Batokan,Ngambon,Bojonegoro,-7.151704,111.621093
50905331869,PJU DN. BANDAR 1 KSM 4B12,LED 30,STAINLESS 6M,Baik,Batokan,Ngambon,Bojonegoro,-7.151529,111.620965
50905331869,PJU DN. BANDAR 1 KSM 4B2,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.153075,111.621022
50905331869,PJU DN. BANDAR 1 KSM 4B3,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.153111,111.621338
50905331869,PJU DN. BANDAR 1 KSM 4B4,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.152876,111.621412
50905331869,PJU DN. BANDAR 1 KSM 4B5,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.152682,111.621459
50905331869,PJU DN. BANDAR 1 KSM 4B6,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.152397,111.621506
50905331869,PJU DN. BANDAR 1 KSM 4B7,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.152152,111.621519
50905331869,PJU DN. BANDAR 1 KSM 4B8,LED 30,STAINLESS 6M,Baik,Batokan,Kasiman,Bojonegoro,-7.151841,111.62152
50905331869,PJU DN. BANDAR 1 KSM 4B9,LED 30,STAINLESS 6M,Baik,Batokan,Ngambon,Bojonegoro,-7.151563,111.621467
518011682284,PJU DN. BESARAN NGS 2A1,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24696,111.75490
518011682284,PJU DN. BESARAN NGS 2A10,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24704,111.75455
518011682284,PJU DN. BESARAN NGS 2A11,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24703,111.75429
518011682284,PJU DN. BESARAN NGS 2A2,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24672,111.75496
518011682284,PJU DN. BESARAN NGS 2A3,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24650,111.75501
518011682284,PJU DN. BESARAN NGS 2A4,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24617,111.75508
518011682284,PJU DN. BESARAN NGS 2A5,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24592,111.75513
518011682284,PJU DN. BESARAN NGS 2A6,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24569,111.75518
518011682284,PJU DN. BESARAN NGS 2A7,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24544,111.75524
518011682284,PJU DN. BESARAN NGS 2A8,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24546,111.75546
518011682284,PJU DN. BESARAN NGS 2A9,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24556,111.75575
518011682284,PJU DN. BESARAN NGS 2B1,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24722,111.75483
518011682284,PJU DN. BESARAN NGS 2B10,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24954,111.75432
518011682284,PJU DN. BESARAN NGS 2B11,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24978,111.75425
518011682284,PJU DN. BESARAN NGS 2B12,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.25003,111.75419
518011682284,PJU DN. BESARAN NGS 2B13,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.25023,111.75413
518011682284,PJU DN. BESARAN NGS 2B14,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.25043,111.75409
518011682284,PJU DN. BESARAN NGS 2B15,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.25068,111.75404
518011682284,PJU DN. BESARAN NGS 2B16,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.25092,111.75398
518011682284,PJU DN. BESARAN NGS 2B17,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.25118,111.75393
518011682284,PJU DN. BESARAN NGS 2B2,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24747,111.75478
518011682284,PJU DN. BESARAN NGS 2B3,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24772,111.75473
518011682284,PJU DN. BESARAN NGS 2B4,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24800,111.75466
518011682284,PJU DN. BESARAN NGS 2B5,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24824,111.75462
518011682284,PJU DN. BESARAN NGS 2B6,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24849,111.75455
518011682284,PJU DN. BESARAN NGS 2B7,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24877,111.75448
518011682284,PJU DN. BESARAN NGS 2B8,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24901,111.75443
518011682284,PJU DN. BESARAN NGS 2B9,LED 30,STAINLESS 6M,Baik,Ngasem,Ngasem,Bojonegoro,-7.24930,111.75438
518050533884,PJU DN. BONDOL NGB 1A1,LED 30,STAINLESS 6M,Baik,Bondol,Ngambon,Bojonegoro,-7.287094,111.715018
518050533884,PJU DN. BONDOL NGB 1A2,LED 30,STAINLESS 6M,Baik,Bondol,Ngambon,Bojonegoro,-7.286776,111.715053
518050533884,PJU DN. BONDOL NGB 1A3,LED 30,STAINLESS 6M,Baik,Bondol,Ngambon,Bojonegoro,-7.286502,111.715089
518050533884,PJU DN. BONDOL NGB 1A4,LED 30,STAINLESS 6M,Baik,Bondol,Ngambon,Bojonegoro,-7.286216,111.715115
518050533884,PJU DN. BONDOL NGB 1A5,LED 30,STAINLESS 6M,Baik,Bondol,Ngambon,Bojonegoro,-7.285982,111.715150
518050533884,PJU DN. BONDOL NGB 1A6,LED 30,STAINLESS 6M,Baik,Bondol,Ngambon,Bojonegoro,-7.285982,111.715150
518050533884,PJU DN. BONDOL NGB 1A7,LED 30,STAINLESS 6M,Baik,Bondol,Ngambon,Bojonegoro,-7.285361,111.715176
518050533884,PJU DN. BONDOL NGB 1B1,LED 30,STAINLESS 6M,Baik,Bondol,Ngambon,Bojonegoro,-7.287350,111.714981
518050533884,PJU DN. BONDOL NGB 1B10,LED 30,STAINLESS 6M,Baik,Bondol,Ngambon,Bojonegoro,-7.289582,111.714717
518050533884,PJU DN. BONDOL NGB 1B11,LED 30,STAINLESS 6M,Baik,Bondol,Ngambon,Bojonegoro,-7.289787,111.714690
518050533884,PJU DN. BONDOL NGB 1B12,LED 30,STAINLESS 6M,Baik,Bondol,Ngambon,Bojonegoro,-7.290135,111.714642
518050533884,PJU DN. BONDOL NGB 1B13,LED 30,STAINLESS 6M,Baik,Bondol,Ngambon,Bojonegoro,-7.290477,111.714608
